Term1_avg,Term2_avg,Seq5_score,Attendance_percentage,Study_hours_per_day,Homework_completion,Extra_lessons,Class_participation,Sleep_hours,Parental_support,Teacher_quality,Peer_influence,Access_to_resources,Family_income,Internet_access,School_type,Learning_disabilities,Physical_activity,Pass
98,98,98,69,3.5714285714285716,125,1,1,9,2,1.0,0,1,0,1,0,1,3,0
74,74,74,68,3.4285714285714284,120,1,1,6,1,1.0,1,1,1,1,0,0,3,0
85,85,85,77,2.142857142857143,75,1,2,8,1,1.0,2,1,0,1,0,0,2,0
60,60,60,86,2.4285714285714284,85,2,2,4,2,0.0,2,0,2,1,1,1,3,0
81,81,81,71,3.4285714285714284,120,0,1,7,1,1.0,2,1,0,1,1,0,3,0
62,62,62,60,3.4285714285714284,120,4,2,6,0,2.0,0,1,0,1,0,0,3,0
60,60,60,81,2.857142857142857,100,3,0,5,1,1.0,2,1,1,1,0,1,4,0
75,75,75,84,3.0,105,1,0,6,1,1.0,2,1,2,0,0,0,3,0
61,61,61,99,4.0,140,1,1,6,1,1.0,2,1,0,0,0,0,3,1
86,86,86,84,2.2857142857142856,80,1,1,7,1,1.0,1,2,0,1,1,0,2,0
97,97,97,79,3.2857142857142856,115,1,1,6,1,0.0,1,2,2,1,0,0,4,1
70,70,70,83,2.7142857142857144,95,2,1,7,1,1.0,0,1,0,1,0,1,4,0
66,66,66,97,2.7142857142857144,95,2,2,6,2,1.0,2,1,1,1,1,0,2,1
59,59,59,93,3.857142857142857,135,2,2,6,2,1.0,0,0,0,1,1,0,4,1
70,70,70,73,3.5714285714285716,125,0,0,7,1,1.0,1,2,0,1,1,0,4,0
78,78,78,69,3.5714285714285716,125,0,1,7,0,2.0,0,2,0,1,0,0,3,0
69,69,69,71,4.0,140,1,2,8,1,2.0,1,1,1,1,1,0,1,0
81,81,81,80,2.857142857142857,100,3,1,8,0,1.0,0,2,1,1,1,0,4,1
83,83,83,90,3.4285714285714284,120,0,1,7,0,1.0,2,0,0,1,1,0,3,1
55,55,55,80,2.5714285714285716,90,2,0,8,1,0.0,1,1,0,1,0,0,3,0
85,85,85,63,3.142857142857143,110,4,1,7,1,2.0,0,2,2,1,0,0,3,1
95,95,95,89,2.7142857142857144,95,0,1,7,2,1.0,2,1,1,1,0,0,3,1
51,51,51,92,3.0,105,0,0,8,1,1.0,1,0,1,1,0,0,2,0
78,78,78,72,3.4285714285714284,120,0,2,6,2,2.0,0,2,0,1,0,0,6,1
80,80,80,87,2.142857142857143,75,0,2,4,2,1.0,2,0,0,1,1,0,3,0
85,85,85,77,4.714285714285714,165,0,1,5,0,1.0,1,2,0,1,1,0,5,1
69,69,69,96,2.0,70,0,2,9,1,1.0,0,0,1,1,1,1,3,0
91,91,91,94,1.8571428571428572,65,3,0,7,1,1.0,1,1,0,1,0,0,3,1
77,77,77,81,3.857142857142857,135,2,1,7,1,0.0,1,1,1,1,0,1,2,1
70,70,70,88,3.5714285714285716,125,1,0,7,1,1.0,2,1,1,1,1,0,3,1
86,86,86,95,3.4285714285714284,120,1,2,8,1,2.0,1,2,1,1,1,0,3,1
96,96,96,80,3.4285714285714284,120,0,2,7,1,2.0,2,2,0,1,0,0,0,1
91,91,91,73,2.857142857142857,100,1,0,7,1,2.0,1,1,1,1,0,0,2,0
97,97,97,90,2.142857142857143,75,1,1,8,2,2.0,0,1,0,1,1,0,3,1
63,63,63,69,2.857142857142857,100,0,0,6,1,1.0,0,2,0,1,0,0,3,0
56,56,56,76,2.2857142857142856,80,1,1,8,0,1.0,2,2,0,0,0,0,1,0
77,77,77,95,3.7142857142857144,130,0,1,7,0,1.0,1,2,1,1,0,0,3,1
52,52,52,89,2.7142857142857144,95,2,1,7,2,1.0,0,1,1,1,0,0,4,1
84,84,84,76,2.142857142857143,75,0,0,6,1,2.0,1,1,1,1,0,0,3,0
62,62,62,69,2.5714285714285716,90,3,0,7,2,1.0,2,2,1,1,0,0,3,0
73,73,73,74,3.142857142857143,110,3,0,6,2,2.0,2,2,2,1,0,0,4,1
83,83,83,71,2.4285714285714284,85,2,0,9,2,1.0,1,1,1,1,0,0,5,0
74,74,74,67,2.142857142857143,75,0,1,4,1,1.0,0,1,0,1,0,0,3,0
62,62,62,90,3.0,105,2,0,8,0,2.0,0,1,1,1,0,1,5,0
94,94,94,70,3.0,105,0,1,4,0,2.0,1,2,0,1,1,0,2,0
88,88,88,78,2.4285714285714284,85,0,1,8,1,1.0,0,2,0,1,0,0,3,0
80,80,80,75,2.4285714285714284,85,1,1,6,1,1.0,2,2,0,0,1,0,5,0
85,85,85,99,3.0,105,4,2,8,1,1.0,2,1,1,1,0,0,4,1
71,71,71,76,1.5714285714285714,55,1,1,7,1,0.0,1,1,1,0,0,0,2,0
69,69,69,63,1.7142857142857142,60,0,0,5,1,2.0,0,2,1,1,0,0,2,0
58,58,58,64,2.2857142857142856,80,1,0,9,0,1.0,2,1,1,1,0,0,3,0
90,90,90,84,2.7142857142857144,95,2,2,8,0,1.0,1,1,0,1,1,0,3,0
69,69,69,84,3.142857142857143,110,3,1,8,2,2.0,1,1,1,0,1,0,4,1
85,85,85,77,4.142857142857143,145,1,1,6,0,1.0,2,2,1,1,0,0,1,1
65,65,65,77,3.5714285714285716,125,0,2,8,1,1.0,2,0,1,0,0,0,5,0
90,90,90,62,2.7142857142857144,95,2,0,5,1,2.0,2,1,0,1,0,0,3,0
55,55,55,81,2.857142857142857,100,1,1,4,2,1.0,2,1,2,1,1,0,2,1
81,81,81,80,2.0,70,1,1,5,2,1.0,2,1,0,1,0,0,4,0
90,90,90,66,2.857142857142857,100,0,2,6,1,1.0,1,1,1,1,0,0,1,0
83,83,83,64,2.5714285714285716,90,2,2,6,1,1.0,2,1,0,1,0,0,2,0
85,85,85,65,3.142857142857143,110,2,1,6,0,1.0,2,2,2,1,0,1,3,0
76,76,76,64,2.142857142857143,75,2,2,6,1,1.0,2,1,1,1,1,1,4,0
78,78,78,84,3.2857142857142856,115,2,0,6,2,0.0,0,1,0,1,0,0,2,1
53,53,53,68,4.142857142857143,145,1,1,4,1,1.0,0,2,1,1,1,0,4,0
63,63,63,70,2.7142857142857144,95,3,0,7,1,0.0,1,1,0,0,0,0,5,0
86,86,86,67,3.142857142857143,110,1,0,7,0,1.0,2,1,0,1,0,0,3,0
97,97,97,98,3.4285714285714284,120,1,1,6,2,1.0,2,1,1,1,0,0,4,1
77,77,77,94,2.5714285714285716,90,1,0,9,1,2.0,2,2,1,1,0,0,2,1
86,86,86,69,3.0,105,2,1,7,2,1.0,1,2,0,1,1,0,3,1
84,84,84,73,2.857142857142857,100,0,1,7,1,1.0,1,1,1,1,0,0,4,0
100,100,100,68,3.0,105,0,0,8,1,1.0,2,0,1,1,0,0,4,0
90,90,90,80,2.142857142857143,75,4,1,5,0,1.0,2,2,0,1,0,0,3,0
81,81,81,61,2.857142857142857,100,1,1,7,1,0.0,1,1,1,1,0,0,3,0
56,56,56,87,3.2857142857142856,115,1,1,8,2,2.0,2,2,1,1,0,0,3,1
68,68,68,81,4.142857142857143,145,2,1,7,2,1.0,1,1,1,1,0,0,4,1
63,63,63,96,3.7142857142857144,130,1,1,5,1,1.0,2,1,2,0,1,0,2,1
93,93,93,67,4.714285714285714,165,0,2,6,1,2.0,1,1,0,1,0,0,3,1
72,72,72,92,2.142857142857143,75,1,0,7,1,1.0,0,0,1,1,0,0,5,0
77,77,77,92,3.5714285714285716,125,0,1,4,1,1.0,2,1,0,1,0,0,3,1
98,98,98,65,3.0,105,2,2,5,1,1.0,2,0,0,0,1,0,4,0
92,92,92,76,4.714285714285714,165,1,0,10,1,1.0,2,1,2,1,1,0,3,1
89,89,89,67,2.142857142857143,75,0,0,8,2,2.0,1,1,2,1,0,0,4,0
57,57,57,70,2.142857142857143,75,1,1,9,2,1.0,0,1,1,1,1,0,3,0
51,51,51,71,2.2857142857142856,80,0,1,8,1,1.0,0,1,0,1,0,0,2,0
56,56,56,82,1.0,35,0,1,8,2,1.0,0,2,0,1,1,0,2,0
87,87,87,76,2.4285714285714284,85,1,2,7,1,2.0,2,2,1,1,0,0,4,1
71,71,71,98,2.142857142857143,75,1,0,8,0,1.0,2,1,1,1,0,0,3,1
56,56,56,65,3.0,105,1,2,9,0,1.0,2,1,1,1,0,0,5,0
87,87,87,99,3.142857142857143,110,1,0,8,1,1.0,1,0,1,1,1,0,4,1
60,60,60,69,4.428571428571429,155,1,1,7,2,1.0,1,0,0,1,0,0,3,1
79,79,79,91,3.7142857142857144,130,1,1,7,2,1.0,1,1,0,1,1,0,5,1
87,87,87,74,2.4285714285714284,85,4,1,8,1,0.0,2,1,0,1,0,0,3,0
80,80,80,66,2.142857142857143,75,1,1,6,0,1.0,1,2,0,0,1,0,1,0
100,100,100,94,3.2857142857142856,115,0,1,8,0,1.0,1,1,0,0,0,0,3,1
72,72,72,72,1.7142857142857142,60,2,2,6,1,2.0,0,0,0,1,1,0,2,0
66,66,66,86,4.428571428571429,155,3,1,6,2,1.0,2,2,1,1,0,0,3,1
60,60,60,83,3.857142857142857,135,0,1,5,2,0.0,1,0,2,1,0,0,2,1
75,75,75,79,2.4285714285714284,85,1,0,6,1,2.0,1,0,1,1,0,0,4,0
93,93,93,80,1.4285714285714286,50,4,2,6,2,0.0,0,1,1,1,0,0,3,0
97,97,97,89,4.0,140,3,2,10,1,0.0,0,2,1,1,0,0,6,1
99,99,99,64,2.7142857142857144,95,1,1,6,0,1.0,2,1,1,1,0,0,3,0
77,77,77,87,3.857142857142857,135,1,1,8,1,2.0,1,1,0,1,0,0,4,1
80,80,80,96,1.4285714285714286,50,0,1,6,2,1.0,1,2,1,0,0,0,4,0
79,79,79,62,2.2857142857142856,80,2,0,7,1,1.0,1,1,1,1,0,0,3,0
73,73,73,66,2.857142857142857,100,1,1,7,2,1.0,0,2,1,1,0,0,4,0
58,58,58,89,2.857142857142857,100,1,1,4,1,1.0,2,1,1,1,0,0,3,0
53,53,53,77,2.4285714285714284,85,2,1,5,0,1.0,1,2,2,1,0,0,3,1
72,72,72,76,3.4285714285714284,120,3,2,6,0,2.0,1,2,1,1,0,1,3,0
59,59,59,65,2.0,70,1,0,5,2,1.0,2,1,2,1,0,0,4,0
94,94,94,80,2.7142857142857144,95,0,1,7,1,0.0,1,1,1,1,0,0,3,0
88,88,88,65,3.0,105,2,0,7,2,1.0,1,2,0,1,1,0,1,0
81,81,81,79,3.2857142857142856,115,1,1,5,1,1.0,1,1,1,1,1,0,3,0
52,52,52,91,3.4285714285714284,120,0,0,7,1,2.0,1,1,2,1,0,0,4,1
81,81,81,70,1.8571428571428572,65,2,1,6,2,0.0,2,2,1,1,0,0,2,0
81,81,81,79,1.5714285714285714,55,1,1,7,1,1.0,1,1,2,1,0,0,2,0
72,72,72,100,4.0,140,1,1,6,2,1.0,0,0,0,1,0,0,2,1
83,83,83,87,3.142857142857143,110,1,0,8,0,1.0,1,1,0,1,0,0,1,0
93,93,93,94,2.2857142857142856,80,1,0,9,1,1.0,0,1,0,1,0,0,4,1
88,88,88,77,4.142857142857143,145,0,0,8,2,2.0,2,0,1,1,0,0,4,1
74,74,74,91,3.0,105,2,1,9,2,0.0,0,1,0,1,1,0,2,1
63,63,63,62,3.857142857142857,135,4,0,5,1,1.0,0,2,2,1,0,0,4,0
74,74,74,65,2.857142857142857,100,0,0,6,1,1.0,2,0,1,1,1,0,3,0
97,97,97,68,4.571428571428571,160,1,2,8,1,1.0,2,0,0,1,0,0,2,1
91,91,91,76,4.428571428571429,155,1,1,9,1,1.0,1,2,0,1,1,0,4,1
51,51,51,94,2.7142857142857144,95,3,1,8,0,0.0,2,1,1,1,1,0,5,1
89,89,89,74,3.7142857142857144,130,3,0,5,0,2.0,0,0,2,1,1,0,2,0
59,59,59,86,3.4285714285714284,120,1,1,6,2,1.0,2,2,0,1,0,0,3,1
79,79,79,88,4.0,140,0,1,8,2,1.0,2,1,1,1,0,0,3,1
90,90,90,83,2.0,70,0,1,7,1,0.0,0,1,0,1,0,0,3,0
78,78,78,74,3.4285714285714284,120,3,1,6,2,2.0,2,1,0,1,0,0,3,1
70,70,70,83,3.7142857142857144,130,2,2,7,0,2.0,0,0,1,0,0,1,4,0
66,66,66,74,1.2857142857142858,45,1,0,7,1,2.0,1,2,2,1,1,0,3,0
65,65,65,63,1.8571428571428572,65,2,1,5,2,1.0,1,1,2,1,1,0,2,0
92,92,92,100,1.1428571428571428,40,1,1,8,2,2.0,1,1,1,1,0,0,3,1
91,91,91,65,2.5714285714285716,90,5,1,6,1,1.0,1,2,0,0,1,0,3,0
91,91,91,63,3.4285714285714284,120,4,0,7,2,1.0,2,0,0,1,1,0,4,0
64,64,64,95,4.142857142857143,145,1,1,9,1,2.0,2,0,1,1,0,0,3,1
90,90,90,72,2.857142857142857,100,0,0,7,2,2.0,0,0,0,1,1,0,3,0
52,52,52,86,4.285714285714286,150,2,1,8,1,1.0,0,0,1,1,0,1,2,1
60,60,60,73,1.7142857142857142,60,1,1,5,2,1.0,0,1,0,1,0,0,4,0
76,76,76,76,1.4285714285714286,50,2,1,8,0,2.0,2,1,2,1,1,1,3,0
70,70,70,70,2.857142857142857,100,0,1,8,1,1.0,1,1,0,1,0,0,5,0
56,56,56,74,3.142857142857143,110,4,0,6,1,2.0,0,0,1,1,0,0,3,0
52,52,52,76,2.857142857142857,100,2,1,7,1,2.0,1,0,0,1,1,0,3,0
81,81,81,89,1.1428571428571428,40,4,0,7,1,1.0,1,2,0,1,0,0,3,0
66,66,66,80,2.7142857142857144,95,4,0,7,2,1.0,0,1,1,1,0,0,4,1
51,51,51,98,1.7142857142857142,60,0,1,8,2,0.0,2,1,1,1,0,0,5,1
72,72,72,62,3.4285714285714284,120,2,2,6,1,0.0,1,1,0,1,0,0,4,0
65,65,65,80,3.142857142857143,110,2,1,7,2,1.0,1,1,2,1,1,0,2,1
79,79,79,83,2.0,70,1,1,9,0,0.0,2,0,1,1,0,0,3,0
96,96,96,97,2.4285714285714284,85,0,2,9,1,1.0,0,2,2,1,0,0,1,1
65,65,65,62,2.0,70,3,0,8,2,1.0,0,2,0,1,0,0,2,0
100,100,100,83,2.857142857142857,100,4,1,7,0,1.0,0,1,0,1,0,0,3,1
54,54,54,94,3.7142857142857144,130,2,0,10,2,1.0,1,1,2,1,0,0,5,1
54,54,54,70,2.0,70,3,1,9,2,1.0,2,1,1,0,0,0,1,0
86,86,86,95,3.2857142857142856,115,3,1,7,1,1.0,2,1,0,1,0,1,4,1
87,87,87,61,2.4285714285714284,85,5,2,7,1,1.0,1,1,1,1,0,0,3,0
71,71,71,89,2.142857142857143,75,1,1,6,1,2.0,2,1,1,1,0,0,4,1
64,64,64,97,2.7142857142857144,95,2,1,8,2,2.0,2,0,0,1,0,0,3,1
90,90,90,86,2.0,70,3,1,8,1,0.0,0,0,1,0,0,1,3,0
98,98,98,78,2.4285714285714284,85,2,0,8,1,1.0,2,1,1,1,1,0,2,0
99,99,99,62,1.8571428571428572,65,4,1,7,0,0.0,2,2,1,1,0,0,1,0
82,82,82,97,4.571428571428571,160,1,1,5,1,1.0,1,2,1,1,0,0,3,1
87,87,87,79,2.857142857142857,100,2,0,7,2,2.0,1,0,1,0,1,1,4,0
91,91,91,61,2.2857142857142856,80,2,2,8,1,2.0,1,0,1,1,0,0,3,0
90,90,90,88,3.0,105,2,2,6,2,1.0,1,1,2,1,1,0,4,1
100,100,100,79,2.7142857142857144,95,1,0,7,1,2.0,2,2,2,1,0,0,2,1
91,91,91,65,2.7142857142857144,95,1,1,9,1,2.0,2,2,1,1,0,0,4,0
83,83,83,69,3.4285714285714284,120,3,0,5,0,1.0,1,2,0,1,1,0,3,0
69,69,69,63,3.5714285714285716,125,0,1,7,2,2.0,0,1,0,1,1,0,5,0
80,80,80,83,2.4285714285714284,85,4,1,9,0,2.0,0,1,1,1,0,0,2,0
94,94,94,85,2.4285714285714284,85,4,2,7,1,1.0,2,0,0,1,0,0,3,1
65,65,65,80,2.5714285714285716,90,2,1,6,1,2.0,0,0,0,1,0,0,2,0
52,52,52,93,0.8571428571428571,30,0,2,7,1,1.0,1,1,1,1,0,0,2,0
66,66,66,94,1.5714285714285714,55,1,2,8,1,0.0,1,0,2,0,0,0,4,0
98,98,98,85,4.0,140,2,1,7,1,2.0,2,2,0,1,1,1,1,1
90,90,90,61,4.285714285714286,150,2,1,8,0,2.0,0,2,0,1,0,0,2,0
59,59,59,88,2.7142857142857144,95,2,1,7,1,1.0,1,0,0,1,0,0,3,0
51,51,51,77,3.2857142857142856,115,1,1,7,2,0.0,2,2,0,1,1,0,3,0
83,83,83,83,3.142857142857143,110,1,2,8,1,1.0,0,1,2,1,1,1,3,1
79,79,79,86,5.428571428571429,190,3,0,7,0,1.0,0,2,0,1,0,0,3,1
54,54,54,74,3.857142857142857,135,3,1,6,1,1.0,1,2,1,1,0,0,3,1
98,98,98,97,2.7142857142857144,95,1,1,8,1,1.0,1,0,0,1,1,1,4,1
81,81,81,65,2.0,70,1,1,7,0,1.0,2,1,0,1,0,0,3,0
83,83,83,87,1.4285714285714286,50,0,1,6,1,1.0,2,0,0,0,0,0,4,0
93,93,93,60,3.0,105,0,0,8,1,1.0,2,2,0,1,0,0,2,0
67,67,67,97,2.142857142857143,75,1,1,9,0,2.0,1,1,0,1,0,0,2,1
78,78,78,65,1.5714285714285714,55,2,1,7,1,1.0,1,2,0,1,0,0,3,0
79,79,79,64,2.2857142857142856,80,3,1,7,2,1.0,2,1,1,1,1,1,4,0
98,98,98,73,2.0,70,2,1,5,2,1.0,0,1,0,1,0,0,4,0
57,57,57,75,4.285714285714286,150,0,2,7,2,1.0,1,2,0,1,0,1,1,1
88,88,88,69,3.5714285714285716,125,0,2,7,1,1.0,0,1,0,1,0,0,4,0
79,79,79,83,2.857142857142857,100,2,0,7,0,1.0,2,0,1,0,0,0,5,0
92,92,92,78,4.142857142857143,145,2,1,6,2,1.0,0,1,0,1,1,0,4,1
92,92,92,61,2.857142857142857,100,0,1,8,0,1.0,0,0,1,1,0,0,2,0
51,51,51,73,2.142857142857143,75,2,1,7,1,2.0,0,0,0,1,1,0,3,0
63,63,63,92,4.142857142857143,145,1,2,10,1,2.0,0,1,0,1,1,0,4,1
59,59,59,88,3.2857142857142856,115,1,1,7,0,1.0,0,1,1,1,0,0,2,0
73,73,73,89,2.0,70,2,1,4,2,2.0,0,2,1,1,0,0,3,1
95,95,95,88,2.7142857142857144,95,2,1,5,2,1.0,0,1,0,1,1,0,4,1
50,50,50,72,2.142857142857143,75,2,1,8,2,1.0,1,2,1,1,0,0,4,0
74,74,74,64,1.7142857142857142,60,0,2,6,2,1.0,2,0,1,1,0,0,2,0
94,94,94,71,3.7142857142857144,130,3,0,6,1,1.0,2,0,0,1,0,0,4,1
96,96,96,93,4.428571428571429,155,2,1,5,2,1.0,2,0,0,1,0,0,2,1
83,83,83,99,1.7142857142857142,60,1,0,6,1,1.0,0,1,1,1,0,0,3,0
91,91,91,80,3.2857142857142856,115,5,0,7,1,1.0,0,1,2,1,0,0,1,1
66,66,66,60,2.2857142857142856,80,1,0,8,0,2.0,1,1,2,1,1,1,2,0
64,64,64,66,2.4285714285714284,85,0,0,5,2,2.0,1,2,1,1,1,0,2,0
52,52,52,73,2.2857142857142856,80,2,1,8,2,2.0,2,1,1,1,0,0,4,0
75,75,75,83,2.142857142857143,75,1,1,5,0,1.0,1,0,1,1,0,0,3,0
73,73,73,63,2.857142857142857,100,0,0,8,0,1.0,1,0,2,1,0,0,3,0
69,69,69,98,2.142857142857143,75,2,0,8,0,1.0,1,2,0,1,0,0,4,1
56,56,56,75,3.142857142857143,110,3,0,6,1,1.0,2,1,1,1,1,0,3,0
62,62,62,97,2.857142857142857,100,1,1,5,1,1.0,1,2,1,1,1,0,4,1
60,60,60,91,2.7142857142857144,95,2,1,8,2,1.0,1,0,0,1,1,0,4,1
97,97,97,90,2.142857142857143,75,2,0,6,1,2.0,2,0,2,1,0,0,2,1
98,98,98,84,2.4285714285714284,85,1,2,7,1,2.0,1,0,0,1,0,0,2,0
50,50,50,85,3.5714285714285716,125,1,2,8,2,1.0,1,2,2,1,0,0,1,1
59,59,59,86,3.2857142857142856,115,1,0,8,1,1.0,1,1,0,1,0,0,3,1
94,94,94,85,2.0,70,0,0,6,1,1.0,2,1,2,1,0,0,4,0
52,52,52,82,3.0,105,4,1,7,2,1.0,1,1,0,1,0,0,3,0
97,97,97,99,3.5714285714285716,125,0,2,6,2,1.0,2,1,1,1,0,0,3,1
69,69,69,89,1.4285714285714286,50,3,0,8,0,1.0,0,0,0,1,0,0,4,0
77,77,77,91,3.2857142857142856,115,1,2,9,0,1.0,2,1,0,1,0,0,5,1
88,88,88,95,2.2857142857142856,80,2,0,6,1,2.0,2,0,2,1,0,0,4,1
62,62,62,69,3.2857142857142856,115,1,1,7,1,1.0,1,2,1,1,0,1,4,0
55,55,55,63,2.142857142857143,75,0,0,8,1,0.0,1,0,1,1,0,0,3,0
90,90,90,79,1.2857142857142858,45,1,2,7,1,0.0,1,0,2,1,0,0,3,0
99,99,99,81,1.4285714285714286,50,2,1,8,2,1.0,2,1,1,0,0,0,4,0
83,83,83,93,2.857142857142857,100,0,1,7,0,1.0,0,2,1,1,1,1,2,1
91,91,91,78,3.142857142857143,110,0,0,5,1,2.0,0,1,1,1,1,0,3,1
97,97,97,83,2.142857142857143,75,2,1,7,1,2.0,1,1,0,1,1,0,2,1
61,61,61,81,3.4285714285714284,120,1,1,9,1,0.0,2,0,0,1,0,0,4,0
68,68,68,62,1.4285714285714286,50,3,2,7,1,1.0,1,0,1,1,0,0,3,0
61,61,61,85,2.857142857142857,100,2,2,9,2,1.0,2,1,2,1,0,0,3,1
53,53,53,93,1.8571428571428572,65,1,2,4,0,0.0,2,0,1,1,0,0,1,0
87,87,87,66,2.2857142857142856,80,3,2,8,0,1.0,2,1,1,1,0,0,2,0
57,57,57,84,2.857142857142857,100,2,2,6,1,1.0,2,2,1,1,0,0,4,1
55,55,55,84,2.142857142857143,75,1,0,6,1,1.0,0,2,1,1,1,0,2,0
68,68,68,67,2.5714285714285716,90,2,0,9,0,2.0,0,0,0,1,1,0,2,0
53,53,53,65,3.7142857142857144,130,3,0,7,0,1.0,2,1,2,1,0,0,2,0
59,59,59,99,2.4285714285714284,85,0,1,6,1,1.0,1,2,1,1,0,0,3,1
53,53,53,76,3.5714285714285716,125,1,2,8,1,2.0,2,2,2,1,0,1,3,0
94,94,94,69,1.8571428571428572,65,3,1,4,2,0.0,2,0,0,1,0,1,3,0
89,89,89,67,3.2857142857142856,115,2,1,9,1,2.0,1,1,0,1,0,0,2,0
93,93,93,87,4.142857142857143,145,1,2,10,1,1.0,1,2,0,1,0,0,4,1
93,93,93,84,0.7142857142857143,25,4,2,8,1,2.0,2,1,2,1,0,0,3,1
97,97,97,86,2.142857142857143,75,4,1,8,1,1.0,2,2,2,1,0,0,3,1
59,59,59,64,3.2857142857142856,115,3,2,7,1,1.0,2,1,1,1,0,0,2,0
95,95,95,96,2.7142857142857144,95,2,0,5,1,0.0,1,0,1,0,1,0,3,1
76,76,76,76,3.142857142857143,110,2,1,9,1,2.0,1,0,0,1,0,0,5,0
58,58,58,73,2.2857142857142856,80,1,1,8,2,1.0,1,0,1,1,0,0,4,0
83,83,83,78,3.0,105,2,1,8,1,1.0,2,0,1,1,0,1,4,0
66,66,66,76,2.7142857142857144,95,0,0,8,2,2.0,0,2,0,1,1,1,4,0
52,52,52,95,3.857142857142857,135,3,2,7,2,2.0,0,1,1,1,1,0,3,1
54,54,54,97,3.142857142857143,110,1,1,6,1,2.0,2,2,0,1,0,0,3,1
71,71,71,72,3.142857142857143,110,1,1,10,0,1.0,0,1,1,1,1,0,1,0
91,91,91,95,2.5714285714285716,90,0,0,7,1,1.0,2,1,0,1,0,1,4,1
66,66,66,91,2.4285714285714284,85,1,2,6,1,1.0,2,1,2,1,1,0,3,1
88,88,88,97,2.4285714285714284,85,0,1,9,1,1.0,2,2,1,0,0,0,2,1
53,53,53,70,3.142857142857143,110,1,0,7,0,1.0,2,1,0,1,0,0,3,1
70,70,70,83,2.4285714285714284,85,3,0,7,2,1.0,1,1,0,1,1,0,5,1
56,56,56,71,3.142857142857143,110,1,2,9,0,2.0,1,2,0,1,0,1,3,1
93,93,93,93,4.571428571428571,160,1,2,8,1,2.0,0,1,1,1,0,0,3,1
98,98,98,60,3.5714285714285716,125,1,1,8,0,1.0,1,2,1,1,0,0,5,0
66,66,66,83,2.5714285714285716,90,0,1,5,1,1.0,2,2,2,1,1,0,4,1
99,99,99,74,3.857142857142857,135,3,2,8,2,1.0,2,1,1,0,0,0,4,1
88,88,88,73,2.5714285714285716,90,1,1,5,1,1.0,2,0,1,1,0,0,5,0
50,50,50,86,1.1428571428571428,40,1,2,6,1,1.0,2,2,1,1,0,0,2,0
74,74,74,94,2.0,70,1,1,7,2,1.0,2,1,2,1,1,0,5,1
92,92,92,84,1.2857142857142858,45,1,2,7,2,2.0,0,0,0,1,0,0,4,0
77,77,77,94,2.5714285714285716,90,3,1,8,2,2.0,2,1,1,1,0,0,4,1
77,77,77,71,2.857142857142857,100,0,1,8,2,0.0,1,1,2,1,1,0,4,0
72,72,72,81,4.285714285714286,150,0,0,8,1,1.0,1,2,0,1,0,0,2,1
70,70,70,78,3.142857142857143,110,2,1,5,1,1.0,2,2,0,1,0,0,1,1
51,51,51,60,2.7142857142857144,95,0,1,10,1,1.0,2,2,1,1,0,1,3,0
81,81,81,82,3.5714285714285716,125,2,1,7,1,1.0,1,2,1,1,1,0,2,1
88,88,88,86,1.0,35,2,1,9,1,1.0,0,0,0,1,0,0,2,0
90,90,90,84,3.0,105,2,1,4,2,0.0,1,2,1,1,0,0,3,1
81,81,81,89,3.5714285714285716,125,3,2,7,1,1.0,0,1,1,1,0,0,0,1
67,67,67,83,1.5714285714285714,55,1,1,5,2,1.0,2,0,1,1,0,0,2,0
51,51,51,63,3.857142857142857,135,0,0,6,1,1.0,2,2,0,1,0,0,2,0
95,95,95,65,3.142857142857143,110,3,0,7,1,1.0,2,1,0,1,0,0,2,0
71,71,71,84,2.5714285714285716,90,4,1,6,1,0.0,2,2,1,1,0,0,2,1
80,80,80,71,3.4285714285714284,120,2,1,9,1,2.0,2,0,1,1,1,0,3,0
60,60,60,63,4.857142857142857,170,1,0,10,1,1.0,0,2,1,1,0,0,4,0
57,57,57,77,3.0,105,4,1,6,1,1.0,0,0,0,1,0,0,5,0
54,54,54,82,3.0,105,3,2,6,0,1.0,0,0,0,1,0,0,2,0
90,90,90,73,2.4285714285714284,85,1,2,5,2,1.0,2,1,0,1,1,0,4,0
82,82,82,89,2.142857142857143,75,1,0,9,0,1.0,1,1,1,1,0,0,3,0
81,81,81,86,3.5714285714285716,125,1,0,7,1,0.0,2,1,2,1,0,0,1,1
96,96,96,73,2.142857142857143,75,1,0,7,1,1.0,0,2,0,1,0,0,2,0
58,58,58,90,2.857142857142857,100,1,2,7,1,2.0,1,1,2,1,1,0,4,1
59,59,59,86,2.4285714285714284,85,3,0,7,2,1.0,2,1,0,1,0,0,3,1
59,59,59,85,3.2857142857142856,115,1,0,6,2,1.0,0,0,1,1,0,0,1,1
71,71,71,82,3.142857142857143,110,1,0,7,2,0.0,2,1,2,1,1,0,3,1
94,94,94,60,3.7142857142857144,130,3,2,7,1,1.0,2,1,2,1,0,0,2,1
94,94,94,88,2.4285714285714284,85,5,1,8,1,1.0,1,1,1,1,0,1,2,1
80,80,80,75,2.5714285714285716,90,2,1,5,2,2.0,1,1,0,1,0,0,3,0
83,83,83,98,2.0,70,3,1,7,2,1.0,2,2,0,0,0,0,3,1
95,95,95,93,2.4285714285714284,85,1,1,6,2,1.0,1,0,0,1,0,0,4,1
